

ITEM¹øÈ£	ITEM_NAME(K)	ITEM_TYPE	SUB_TYPE	SIZE	ANTI_FLAG	FLAG	ITEM_WEAR	IMMUNE	»óÁ¡ ÆÇ¸Å°¡	»óÁ¡¿¡¼­ »ì ¶§	REFINE	REFINESET	MAGIC_PCT	LIMIT_TYPE0	LIMIT_VALUE0	LIMIT_TYPE1	LIMIT_VALUE1	ADDON_TYPE0	ADDON_VALUE0	ADDON_TYPE1	ADDON_VALUE1	ADDON_TYPE2	ADDON_VALUE2	VALUE0	VALUE1	VALUE2	VALUE3	VALUE4	VALUE5	Specular	SOCKET	ATTU_ADDON
2109	¼Ò¸¶±Ã+9	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	110000	845000	0	0	15	LEVEL	50	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_NONE	0	APPLY_NONE	0	0	0	0	116	216	74	100	3	0
2110	Ãµ¸¶±Ã+0	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	140000	140000	2111	100	15	LEVEL	55	LIMIT_NONE	0	APPLY_ATT_SPEED	19	APPLY_NONE	0	APPLY_NONE	0	0	0	0	139	213	0	0	3	0
2111	Ãµ¸¶±Ã+1	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	140000	155000	2112	101	15	LEVEL	55	LIMIT_NONE	0	APPLY_ATT_SPEED	19	APPLY_NONE	0	APPLY_NONE	0	0	0	0	139	213	6	0	3	0
2112	Ãµ¸¶±Ã+2	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	140000	170000	2113	102	15	LEVEL	55	LIMIT_NONE	0	APPLY_ATT_SPEED	19	APPLY_NONE	0	APPLY_NONE	0	0	0	0	139	213	12	0	3	0
2113	Ãµ¸¶±Ã+3	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	140000	195000	2114	103	15	LEVEL	55	LIMIT_NONE	0	APPLY_ATT_SPEED	19	APPLY_NONE	0	APPLY_NONE	0	0	0	0	139	213	18	0	3	0
2114	Ãµ¸¶±Ã+4	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	140000	235000	2115	104	15	LEVEL	55	LIMIT_NONE	0	APPLY_ATT_SPEED	19	APPLY_NONE	0	APPLY_NONE	0	0	0	0	139	213	24	30	3	0
2115	Ãµ¸¶±Ã+5	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	140000	290000	2116	105	15	LEVEL	55	LIMIT_NONE	0	APPLY_ATT_SPEED	19	APPLY_NONE	0	APPLY_NONE	0	0	0	0	139	213	32	40	3	0
2116	Ãµ¸¶±Ã+6	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	140000	380000	2117	106	15	LEVEL	55	LIMIT_NONE	0	APPLY_ATT_SPEED	19	APPLY_NONE	0	APPLY_NONE	0	0	0	0	139	213	41	50	3	0
2117	Ãµ¸¶±Ã+7	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	140000	515000	2118	107	15	LEVEL	55	LIMIT_NONE	0	APPLY_ATT_SPEED	19	APPLY_NONE	0	APPLY_NONE	0	0	0	0	139	213	51	65	3	0
2118	Ãµ¸¶±Ã+8	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	140000	720000	2119	108	15	LEVEL	55	LIMIT_NONE	0	APPLY_ATT_SPEED	19	APPLY_NONE	0	APPLY_NONE	0	0	0	0	139	213	62	80	3	0
2119	Ãµ¸¶±Ã+9	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	140000	1075000	0	0	15	LEVEL	55	LIMIT_NONE	0	APPLY_ATT_SPEED	19	APPLY_NONE	0	APPLY_NONE	0	0	0	0	139	213	74	100	3	0
2120	»çÀÏ´ë±Ã+0	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	180000	180000	2121	100	15	LEVEL	60	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	135	251	0	0	3	0
2121	»çÀÏ´ë±Ã+1	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	180000	200000	2122	101	15	LEVEL	60	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	135	251	6	0	3	0
2122	»çÀÏ´ë±Ã+2	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	180000	220000	2123	102	15	LEVEL	60	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	135	251	12	0	3	0
2123	»çÀÏ´ë±Ã+3	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	180000	250000	2124	103	15	LEVEL	60	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	135	251	18	0	3	0
2124	»çÀÏ´ë±Ã+4	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	180000	300000	2125	104	15	LEVEL	60	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	135	251	24	30	3	0
2125	»çÀÏ´ë±Ã+5	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	180000	375000	2126	105	15	LEVEL	60	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	135	251	32	40	3	0
2126	»çÀÏ´ë±Ã+6	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	180000	490000	2127	106	15	LEVEL	60	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	135	251	41	50	3	0
2127	»çÀÏ´ë±Ã+7	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	180000	660000	2128	107	15	LEVEL	60	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	135	251	51	65	3	0
2128	»çÀÏ´ë±Ã+8	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	180000	925000	2129	108	15	LEVEL	60	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	135	251	62	80	3	0
2129	»çÀÏ´ë±Ã+9	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	180000	1385000	0	0	15	LEVEL	60	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	135	251	74	100	3	0
2130	¸ÅÈ­½Å±Ã+0	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	250000	2131	100	15	LEVEL	65	LIMIT_NONE	0	APPLY_ATT_SPEED	17	APPLY_NONE	0	APPLY_NONE	0	0	0	0	190	290	0	0	3	0
2131	¸ÅÈ­½Å±Ã+1	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	275000	2132	101	15	LEVEL	65	LIMIT_NONE	0	APPLY_ATT_SPEED	18	APPLY_NONE	0	APPLY_NONE	0	0	0	0	190	290	6	0	3	0
2132	¸ÅÈ­½Å±Ã+2	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	305000	2133	102	15	LEVEL	65	LIMIT_NONE	0	APPLY_ATT_SPEED	19	APPLY_NONE	0	APPLY_NONE	0	0	0	0	190	290	13	0	3	0
2133	¸ÅÈ­½Å±Ã+3	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	350000	2134	103	15	LEVEL	65	LIMIT_NONE	0	APPLY_ATT_SPEED	20	APPLY_NONE	0	APPLY_NONE	0	0	0	0	190	290	21	0	3	0
2134	¸ÅÈ­½Å±Ã+4	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	415000	2135	104	15	LEVEL	65	LIMIT_NONE	0	APPLY_ATT_SPEED	21	APPLY_NONE	0	APPLY_NONE	0	0	0	0	190	290	30	30	3	0
2135	¸ÅÈ­½Å±Ã+5	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	520000	2136	105	15	LEVEL	65	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_NONE	0	APPLY_NONE	0	0	0	0	190	290	40	40	3	0
2136	¸ÅÈ­½Å±Ã+6	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	680000	2137	106	15	LEVEL	65	LIMIT_NONE	0	APPLY_ATT_SPEED	23	APPLY_NONE	0	APPLY_NONE	0	0	0	0	190	290	51	50	3	0
2137	¸ÅÈ­½Å±Ã+7	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	915000	2138	107	15	LEVEL	65	LIMIT_NONE	0	APPLY_ATT_SPEED	24	APPLY_NONE	0	APPLY_NONE	0	0	0	0	190	290	63	65	3	0
2138	¸ÅÈ­½Å±Ã+8	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	1280000	2139	108	15	LEVEL	65	LIMIT_NONE	0	APPLY_ATT_SPEED	25	APPLY_NONE	0	APPLY_NONE	0	0	0	0	190	290	76	80	3	0
2139	¸ÅÈ­½Å±Ã+9	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	1925000	0	0	15	LEVEL	65	LIMIT_NONE	0	APPLY_ATT_SPEED	27	APPLY_NONE	0	APPLY_NONE	0	0	0	0	190	290	90	100	3	0
2140	È²·æ´ë±Ã+0	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	250000	2141	100	15	LEVEL	65	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	187	293	0	0	3	0
2141	È²·æ´ë±Ã+1	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	275000	2142	101	15	LEVEL	65	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	187	293	8	0	3	0
2142	È²·æ´ë±Ã+2	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	305000	2143	102	15	LEVEL	65	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	187	293	17	0	3	0
2143	È²·æ´ë±Ã+3	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	350000	2144	103	15	LEVEL	65	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	187	293	27	0	3	0
2144	È²·æ´ë±Ã+4	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	415000	2145	104	15	LEVEL	65	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	187	293	38	30	3	0
2145	È²·æ´ë±Ã+5	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	520000	2146	105	15	LEVEL	65	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	187	293	50	40	3	0
2146	È²·æ´ë±Ã+6	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	680000	2147	106	15	LEVEL	65	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	187	293	63	50	3	0
2147	È²·æ´ë±Ã+7	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	915000	2148	107	15	LEVEL	65	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	187	293	77	65	3	0
2148	È²·æ´ë±Ã+8	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	1280000	2149	108	15	LEVEL	65	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	187	293	102	80	3	0
2149	È²·æ´ë±Ã+9	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	1925000	2160	501	15	LEVEL	65	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	187	293	137	100	3	0
2150	È£¾Æ°¢±Ã+0	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	20000	30000	2151	352	15	LEVEL	30	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	85	178	0	0	2	-1
2151	È£¾Æ°¢±Ã+1	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	20000	33000	2152	353	15	LEVEL	30	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	85	178	7	0	2	-1
2152	È£¾Æ°¢±Ã+2	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	20000	36500	2153	354	15	LEVEL	30	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	85	178	13	0	2	-1
2153	È£¾Æ°¢±Ã+3	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	20000	41500	2154	355	15	LEVEL	30	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	85	178	20	0	2	-1
2154	È£¾Æ°¢±Ã+4	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	20000	50000	2155	356	15	LEVEL	30	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	85	178	26	30	2	-1
2155	È£¾Æ°¢±Ã+5	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	20000	62500	2156	357	15	LEVEL	30	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	85	178	35	40	2	-1
2156	È£¾Æ°¢±Ã+6	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	20000	81500	2157	358	15	LEVEL	30	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	85	178	44	50	2	-1
2157	È£¾Æ°¢±Ã+7	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	20000	110000	2158	359	15	LEVEL	30	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	85	178	55	65	2	-1
2158	È£¾Æ°¢±Ã+8	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	20000	154000	2159	360	15	LEVEL	30	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	85	178	66	80	2	-1
2159	È£¾Æ°¢±Ã+9	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	20000	231000	0	0	15	LEVEL	30	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	0	0	0	85	178	79	100	2	-1
2160	ÁøÈ²·æ´ë±Ã+0	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	250000	2161	502	15	LEVEL	80	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_ATTBONUS_HUMAN	2	APPLY_NONE	0	0	0	0	187	293	137	0	3	0
2161	ÁøÈ²·æ´ë±Ã+1	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	275000	2162	503	15	LEVEL	80	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_ATTBONUS_HUMAN	3	APPLY_NONE	0	0	0	0	187	293	137	0	3	0
2162	ÁøÈ²·æ´ë±Ã+2	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	305000	2163	504	15	LEVEL	80	LIMIT_NONE	0	APPLY_ATT_SPEED	16	APPLY_ATTBONUS_HUMAN	4	APPLY_NONE	0	0	0	0	187	293	137	0	3	0
2163	ÁøÈ²·æ´ë±Ã+3	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	350000	2164	505	15	LEVEL	80	LIMIT_NONE	0	APPLY_ATT_SPEED	17	APPLY_ATTBONUS_HUMAN	5	APPLY_NONE	0	0	0	0	187	293	137	0	3	0
2164	ÁøÈ²·æ´ë±Ã+4	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	415000	2165	506	15	LEVEL	80	LIMIT_NONE	0	APPLY_ATT_SPEED	18	APPLY_ATTBONUS_HUMAN	6	APPLY_NONE	0	0	0	0	187	293	137	30	3	0
2165	ÁøÈ²·æ´ë±Ã+5	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	520000	2166	507	15	LEVEL	80	LIMIT_NONE	0	APPLY_ATT_SPEED	20	APPLY_ATTBONUS_HUMAN	7	APPLY_NONE	0	0	0	0	187	293	137	40	3	0
2166	ÁøÈ²·æ´ë±Ã+6	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	680000	2167	508	15	LEVEL	80	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_ATTBONUS_HUMAN	8	APPLY_NONE	0	0	0	0	187	293	137	50	3	0
2167	ÁøÈ²·æ´ë±Ã+7	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	915000	2168	509	15	LEVEL	80	LIMIT_NONE	0	APPLY_ATT_SPEED	24	APPLY_ATTBONUS_HUMAN	10	APPLY_NONE	0	0	0	0	187	293	137	65	3	0
2168	ÁøÈ²·æ´ë±Ã+8	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	1280000	2169	510	15	LEVEL	80	LIMIT_NONE	0	APPLY_ATT_SPEED	27	APPLY_ATTBONUS_HUMAN	12	APPLY_NONE	0	0	0	0	187	293	137	80	3	0
2169	ÁøÈ²·æ´ë±Ã+9	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG | ANTI_SELL	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	1925000	0	0	15	LEVEL	80	LIMIT_NONE	0	APPLY_ATT_SPEED	30	APPLY_ATTBONUS_HUMAN	15	APPLY_NONE	0	0	0	0	187	293	137	100	3	0
2170	Ã¶ÆÐ½Å±Ã+0	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	250000	2171	100	15	LEVEL	75	LIMIT_NONE	0	APPLY_ATT_SPEED	17	APPLY_NONE	0	APPLY_NONE	0	0	0	0	190	290	0	0	3	-1
2171	Ã¶ÆÐ½Å±Ã+1	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	275000	2172	101	15	LEVEL	75	LIMIT_NONE	0	APPLY_ATT_SPEED	18	APPLY_NONE	0	APPLY_NONE	0	0	0	0	190	290	6	0	3	-1
2172	Ã¶ÆÐ½Å±Ã+2	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	305000	2173	102	15	LEVEL	75	LIMIT_NONE	0	APPLY_ATT_SPEED	19	APPLY_NONE	0	APPLY_NONE	0	0	0	0	190	290	13	0	3	-1
2173	Ã¶ÆÐ½Å±Ã+3	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	350000	2174	103	15	LEVEL	75	LIMIT_NONE	0	APPLY_ATT_SPEED	20	APPLY_NONE	0	APPLY_NONE	0	0	0	0	190	290	21	0	3	-1
2174	Ã¶ÆÐ½Å±Ã+4	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	415000	2175	104	15	LEVEL	75	LIMIT_NONE	0	APPLY_ATT_SPEED	21	APPLY_NONE	0	APPLY_NONE	0	0	0	0	190	290	30	30	3	-1
2175	Ã¶ÆÐ½Å±Ã+5	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	520000	2176	105	15	LEVEL	75	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_NONE	0	APPLY_NONE	0	0	0	0	190	290	40	40	3	-1
2176	Ã¶ÆÐ½Å±Ã+6	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	680000	2177	106	15	LEVEL	75	LIMIT_NONE	0	APPLY_ATT_SPEED	23	APPLY_NONE	0	APPLY_NONE	0	0	0	0	190	290	51	50	3	-1
2177	Ã¶ÆÐ½Å±Ã+7	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	915000	2178	107	15	LEVEL	75	LIMIT_NONE	0	APPLY_ATT_SPEED	24	APPLY_NONE	0	APPLY_NONE	0	0	0	0	190	290	63	65	3	-1
2178	Ã¶ÆÐ½Å±Ã+8	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	ITEM_TUNABLE	WEAR_WEAPON	NONE	360000	1280000	2179	108	15	LEVEL	75	LIMIT_NONE	0	APPLY_ATT_SPEED	25	APPLY_NONE	0	APPLY_NONE	0	0	0	0	190	290	76	80	3	-1
2179	Ã¶ÆÐ½Å±Ã+9	ITEM_WEAPON	WEAPON_BOW	2	ANTI_MUSA | ANTI_SURA | ANTI_MUDANG	NONE	WEAR_WEAPON	NONE	360000	1925000	2340	0	15	LEVEL	75	LIMIT_NONE	0	APPLY_ATT_SPEED	26	APPLY_NONE	0	APPLY_NONE	0	0	0	0	190	290	90	100	3	-1
